r,l,t,env_id
-162.49338,200,624.42449,env_6
-160.756101,200,626.344294,env_6
-155.232356,200,628.176023,env_6
-154.695614,200,629.824531,env_6
-163.241504,200,631.624539,env_6
-160.259014,200,634.00794,env_6
-157.776578,200,636.356816,env_6
-153.477653,200,638.622217,env_6
-152.232538,200,640.993039,env_6
-153.909487,200,643.180547,env_6
-153.28886,200,645.44152,env_6
-152.27311,200,647.785189,env_6
-150.683751,200,650.171522,env_6
-152.834802,200,652.480825,env_6
-159.189772,200,654.88473,env_6
-161.641663,200,657.40941,env_6
-157.982385,200,659.395943,env_6
-155.165012,200,661.795048,env_6
-152.964412,200,663.868698,env_6
-153.03394,200,665.998558,env_6
-155.895908,200,667.955894,env_6
-152.512348,200,670.215152,env_6
-150.707437,200,672.555649,env_6
-155.977778,200,674.780388,env_6
-148.94028,200,676.950694,env_6
-150.871844,200,679.206481,env_6
-152.057121,200,681.605566,env_6
-151.874509,200,683.773888,env_6
-146.323151,200,686.187515,env_6
-157.232001,200,688.459746,env_6
-149.45983,200,690.695792,env_6
-148.070075,200,693.202419,env_6
-147.705907,200,695.504235,env_6
-143.025119,200,697.661413,env_6
-149.569124,200,699.947362,env_6
-153.313192,200,702.419767,env_6
-143.450529,200,704.721057,env_6
-144.692224,200,706.931029,env_6
-145.870328,200,709.302865,env_6
-149.839262,200,711.489324,env_6
-153.183089,200,713.886372,env_6
-142.099388,200,716.334513,env_6
-147.562219,200,718.742215,env_6
-147.228791,200,720.892341,env_6
-148.565708,200,723.35087,env_6
-146.466776,200,725.825979,env_6
-145.452824,200,728.295677,env_6
-145.904918,200,730.788484,env_6
-142.410625,200,733.258521,env_6
-142.857115,200,735.765949,env_6
-143.809887,200,738.329582,env_6
-143.713315,200,740.943711,env_6
-127.605843,198,743.381327,env_6
-146.26386,200,745.960684,env_6
-130.115641,199,748.492118,env_6
-128.82368,196,751.052609,env_6
-142.637163,200,753.237617,env_6
-142.72035,200,755.238107,env_6
-143.445558,200,757.357192,env_6
-131.378085,197,759.389569,env_6
-141.983496,200,761.589889,env_6
-140.617404,200,763.610148,env_6
-131.428413,195,765.679873,env_6
-124.441022,187,767.531081,env_6
-127.025464,195,769.467361,env_6
-144.236334,200,771.485915,env_6
-141.825504,200,773.509774,env_6
-128.323416,194,775.674017,env_6
-125.956986,195,777.621496,env_6
-140.265467,200,779.559561,env_6
-140.497988,200,781.579286,env_6
-139.978773,200,783.605943,env_6
-142.135719,200,785.602162,env_6
-140.044849,200,787.539234,env_6
-126.619643,194,789.575168,env_6
-128.747534,197,791.557115,env_6
-122.722137,187,793.32762,env_6
-120.331013,187,795.201377,env_6
-128.095403,191,797.047514,env_6
-127.473969,194,799.078676,env_6
-122.504582,186,800.887475,env_6
-135.688206,200,802.792607,env_6
-125.190985,196,804.637935,env_6
-127.02228,199,806.53835,env_6
-125.998613,192,808.474334,env_6
-129.172457,194,810.393219,env_6
-135.137025,200,812.312553,env_6
-123.089421,196,814.327972,env_6
-119.966709,186,816.23698,env_6
-125.030424,195,818.070036,env_6
-129.49712,198,820.05057,env_6
-121.837171,189,821.782373,env_6
-122.927918,187,823.822717,env_6
-127.177497,194,825.559717,env_6
-124.537264,186,827.46451,env_6
-117.826859,179,829.403593,env_6
-119.659008,184,831.193894,env_6
-120.086197,184,833.214245,env_6
-121.553599,187,835.172789,env_6
-135.768507,200,837.323121,env_6
-117.724709,179,839.150224,env_6
-111.769205,172,840.846592,env_6
-117.248931,181,842.809661,env_6
-120.379531,186,844.784333,env_6
-118.946247,183,846.74327,env_6
-117.432267,177,848.769956,env_6
-118.805645,179,850.693931,env_6
-129.710031,200,853.084063,env_6
-130.029092,200,855.362634,env_6
-114.681701,174,857.434994,env_6
-112.433643,171,859.324871,env_6
-115.057281,172,861.218053,env_6
-119.416565,180,863.179324,env_6
-119.18098,177,865.137165,env_6
-115.362769,174,867.07239,env_6
-116.926905,178,869.097397,env_6
-114.042196,176,870.806463,env_6
-117.991999,179,872.495497,env_6
-115.327528,175,874.156259,env_6
-112.574633,173,876.012278,env_6
-112.719515,171,877.484071,env_6
-116.55355,174,879.073961,env_6
-112.934937,171,880.657985,env_6
-115.234902,174,882.372357,env_6
-118.430076,177,884.04501,env_6
-114.292203,171,885.85878,env_6
-119.344698,177,887.602912,env_6
-118.877838,182,889.48354,env_6
-112.577151,171,891.055426,env_6
-112.763681,169,892.659754,env_6
-108.546664,163,894.166887,env_6
-112.960672,171,895.789424,env_6
-114.537598,172,897.63847,env_6
-112.800042,166,899.333999,env_6
-113.519927,171,901.088957,env_6
-109.822153,168,902.758135,env_6
-116.248451,173,904.478273,env_6
-112.393668,170,906.083636,env_6
-112.724128,170,907.879192,env_6
-110.959863,167,909.442624,env_6
-109.345829,165,910.954541,env_6
-112.624558,168,912.739774,env_6
-114.22996,171,914.334757,env_6
-111.736162,171,916.061421,env_6
-111.687004,167,917.430677,env_6
-109.569914,164,918.925121,env_6
-113.574075,170,920.47496,env_6
-109.248077,165,921.946982,env_6
-114.687221,174,923.634705,env_6
-115.011826,173,925.101727,env_6
-111.090151,167,926.701722,env_6
-110.65331,169,928.335991,env_6
-115.214771,173,929.999398,env_6
-109.989892,168,931.654665,env_6
-106.721752,163,933.308729,env_6
-110.009869,165,935.026131,env_6
-109.189041,166,936.500432,env_6
-112.852917,170,938.136034,env_6
-108.845354,163,939.827613,env_6
-111.284662,165,941.403399,env_6
-108.086911,164,943.089109,env_6
-107.999866,161,944.648398,env_6
-110.791077,165,946.393611,env_6
-108.679615,162,948.220845,env_6
-106.646239,161,949.737168,env_6
-110.574322,163,951.290063,env_6
-110.398624,166,952.974848,env_6
-112.677885,166,954.581544,env_6
-111.464411,166,956.479187,env_6
-108.51091,163,958.136332,env_6
-108.79818,163,959.740355,env_6
-109.548535,164,961.416473,env_6
-109.618649,166,963.177604,env_6
-109.513667,165,965.063541,env_6
-109.308208,163,966.775419,env_6
-111.633407,164,968.657506,env_6
-107.47402,161,970.355096,env_6
-108.231548,162,972.142546,env_6
-106.176799,159,973.862565,env_6
-110.4365,165,975.686544,env_6
-116.422262,171,977.7641,env_6
-107.750905,162,979.582228,env_6
-107.76776,161,981.322549,env_6
-107.536192,160,982.992172,env_6
-107.052697,160,984.838098,env_6
-109.23634,166,986.610844,env_6
-107.072988,164,988.623431,env_6
-109.109881,163,990.449095,env_6
-107.354219,161,992.081697,env_6
-106.26309,159,993.471936,env_6
-108.107397,159,995.0256,env_6
-107.42426,160,996.468415,env_6
-110.603667,165,998.035605,env_6
-104.402832,156,999.693913,env_6
-106.24619,160,1001.216606,env_6
-103.250906,156,1002.61486,env_6
-107.408097,161,1004.150002,env_6
-110.790093,166,1005.717095,env_6
-109.492261,163,1007.156974,env_6
-104.483121,156,1008.721165,env_6
-107.070076,160,1010.211793,env_6
-110.285572,163,1011.675735,env_6
-108.425992,159,1013.264658,env_6
-103.169881,157,1014.874993,env_6
-106.3657,160,1016.372208,env_6
-106.207302,159,1017.865828,env_6
-109.416198,165,1019.319397,env_6
-106.611875,160,1020.787771,env_6
-104.352194,158,1022.377539,env_6
-108.324038,161,1023.849262,env_6
-106.100208,161,1025.28817,env_6
-105.21823,157,1026.671723,env_6
-104.136336,156,1028.24349,env_6
-106.184659,160,1029.663094,env_6
-103.32139,155,1031.01599,env_6
-103.681111,156,1032.504549,env_6
-103.751646,155,1033.89287,env_6
-106.273446,159,1035.451746,env_6
-107.462543,161,1036.978319,env_6
-107.401269,158,1038.449205,env_6
-107.829672,162,1039.934332,env_6
-102.677515,155,1041.336043,env_6
-106.475544,159,1042.660756,env_6
-103.921485,156,1044.125273,env_6
-106.09171,158,1045.800876,env_6
-107.361296,161,1047.338696,env_6
-103.820986,156,1048.899832,env_6
-105.337941,159,1050.477805,env_6
-106.747923,160,1052.278169,env_6
-103.405782,155,1053.774266,env_6
-106.349544,159,1055.343176,env_6
-107.159574,159,1056.79144,env_6
-107.65709,159,1058.356083,env_6
-108.000151,161,1059.747474,env_6
-107.811946,159,1061.309485,env_6
-103.296165,155,1062.631321,env_6
-107.160051,160,1064.195041,env_6
-108.62199,161,1065.87348,env_6
-106.669423,158,1067.316009,env_6
-104.815759,156,1068.808765,env_6
-103.935457,158,1070.220384,env_6
-104.401654,157,1071.795668,env_6
-107.015058,158,1073.45673,env_6
-110.460741,162,1074.875077,env_6
-104.421366,156,1076.382489,env_6
-105.024687,156,1077.82658,env_6
-104.88176,156,1079.296396,env_6
-107.025451,159,1080.673754,env_6
-104.767473,156,1082.176251,env_6
-102.925665,155,1083.685385,env_6
-103.864057,155,1085.297047,env_6
-106.785214,157,1086.557011,env_6
-105.068376,155,1088.013793,env_6
-106.065421,158,1089.50606,env_6
-104.51442,156,1090.924125,env_6
-109.499195,161,1092.561148,env_6
-104.468757,155,1094.110625,env_6
-107.851597,160,1095.717755,env_6
-106.682107,157,1097.16738,env_6
-101.641262,151,1098.535536,env_6
-105.479582,157,1100.036746,env_6
-107.033159,159,1101.632078,env_6
-105.579954,159,1103.15504,env_6
-106.238277,158,1104.696936,env_6
-105.068504,157,1106.273583,env_6
-105.28563,157,1107.573437,env_6
-103.017603,154,1109.246464,env_6
-102.334808,153,1110.72572,env_6
-104.070046,155,1112.609574,env_6
-104.525814,156,1114.254493,env_6
-104.969673,157,1116.181056,env_6
-106.7253,159,1118.081498,env_6
-108.582816,160,1119.791244,env_6
-104.657751,157,1121.675025,env_6
-108.605234,162,1123.418548,env_6
-106.975598,159,1125.067516,env_6
-105.787877,159,1126.890694,env_6
-105.142615,157,1128.812465,env_6
-106.696461,161,1130.696981,env_6
-106.158652,159,1132.609155,env_6
-105.900962,157,1134.486006,env_6
-103.930486,156,1136.370498,env_6
-106.245371,159,1137.967392,env_6
-103.921694,156,1139.750533,env_6
-104.114258,155,1141.621272,env_6
-105.512806,159,1143.345565,env_6
-104.648518,158,1145.077296,env_6
-103.983287,159,1146.898406,env_6
-107.546547,161,1148.79565,env_6
-106.302325,161,1150.669749,env_6
-105.22408,157,1152.43035,env_6
-103.850593,157,1154.155792,env_6
-105.913124,160,1155.918016,env_6
-107.419651,160,1157.583698,env_6
-105.480717,157,1159.27599,env_6
-107.387143,160,1161.042632,env_6
-105.24309,158,1162.945597,env_6
-105.628679,158,1164.879721,env_6
-104.877715,159,1166.749452,env_6
-108.508498,160,1168.622321,env_6
-104.346848,159,1170.454487,env_6
-103.882157,155,1172.324401,env_6
-106.686056,160,1174.167792,env_6
-106.276206,158,1176.087174,env_6
-104.46452,157,1177.9274,env_6
-104.803495,158,1179.735943,env_6
-107.753585,160,1181.595898,env_6
-105.184188,156,1183.257823,env_6
-105.18571,158,1185.184569,env_6
-102.973612,155,1186.838602,env_6
-106.814701,159,1188.625696,env_6
-105.479944,156,1190.421906,env_6
-106.059514,159,1192.299824,env_6
-104.159383,156,1194.213809,env_6
-104.669352,156,1195.885521,env_6
-104.157587,156,1197.790174,env_6
-105.480103,158,1199.611216,env_6
-105.361408,157,1201.388632,env_6
-104.261125,157,1203.358073,env_6
-104.771856,156,1205.457763,env_6
-106.980663,159,1207.235425,env_6
-108.663558,160,1209.274547,env_6
-103.941391,157,1211.21418,env_6
-297.028489,200,2.895954,env_7
-268.176002,200,2.961542,env_7
-277.561274,200,3.024347,env_7
-279.707016,200,3.098019,env_7
-293.302802,200,3.613727,env_7
-278.87969,200,4.091301,env_7
-291.783036,200,4.576321,env_7
-267.91323,200,5.049084,env_7
-296.841097,200,5.528373,env_7
-292.046128,200,6.012333,env_7
-282.256037,200,6.494732,env_7
-284.513427,200,6.970773,env_7
-291.39143,200,7.456154,env_7
-279.125809,200,7.939417,env_7
-272.743803,200,8.425099,env_7
-271.110128,200,8.8918,env_7
-283.970982,200,9.369839,env_7
-281.532041,200,9.837328,env_7
-290.337979,200,10.328644,env_7
-292.242712,200,10.815558,env_7
-271.009686,200,11.307778,env_7
-277.232463,200,11.786543,env_7
-283.932276,200,12.25326,env_7
-289.875787,200,13.157601,env_7
-283.61541,200,14.332798,env_7
-289.500423,200,15.645409,env_7
-280.935011,200,16.95284,env_7
-292.721662,200,18.179115,env_7
-274.133973,200,19.307557,env_7
-281.746877,200,20.527735,env_7
-274.720057,200,21.617672,env_7
-290.374222,200,22.619491,env_7
-287.171468,200,23.628059,env_7
-280.192898,200,24.610132,env_7
-292.162174,200,25.648062,env_7
-291.653544,200,26.6996,env_7
-290.346777,200,27.732642,env_7
-279.633576,200,28.728221,env_7
-279.030345,200,29.968363,env_7
-287.629588,200,31.190773,env_7
-290.087378,200,32.053336,env_7
-282.707484,200,32.945564,env_7
-283.16982,200,33.797511,env_7
-277.233903,200,34.675947,env_7
-274.54236,200,35.578345,env_7
-287.742569,200,36.470471,env_7
-291.738359,200,37.375792,env_7
-286.419896,200,38.249321,env_7
-291.469355,200,39.144565,env_7
-279.099106,200,40.003748,env_7
-277.374027,200,40.873865,env_7
-275.471295,200,41.76601,env_7
-288.092349,200,42.657811,env_7
-288.362279,200,43.52838,env_7
-282.104266,200,44.408071,env_7
-284.628071,200,45.299579,env_7
-280.890729,200,46.203143,env_7
-284.432127,200,47.106317,env_7
-272.032584,200,48.012522,env_7
-282.636733,200,48.900588,env_7
-277.839931,200,49.780958,env_7
-282.348491,200,50.665747,env_7
-278.072244,200,51.526324,env_7
-290.18696,200,52.418008,env_7
-279.129392,200,53.291094,env_7
-278.947491,200,54.143563,env_7
-289.54187,200,55.02826,env_7
-280.68986,200,55.93172,env_7
-290.937421,200,56.84657,env_7
-284.220613,200,57.752716,env_7
-279.966033,200,58.63733,env_7
-281.44222,200,59.522699,env_7
-290.072302,200,60.411997,env_7
-268.794181,200,61.288684,env_7
-282.434969,200,62.177169,env_7
-291.645726,200,63.071325,env_7
-279.807257,200,63.937323,env_7
-277.516335,200,64.799595,env_7
-279.683909,200,65.634278,env_7
-284.059759,200,66.485645,env_7
-277.920327,200,67.323318,env_7
-269.959439,200,68.182955,env_7
-296.519397,200,69.028039,env_7
-277.85669,200,69.890298,env_7
-286.247509,200,70.769832,env_7
-288.507627,200,71.65146,env_7
-290.258124,200,72.516525,env_7
-284.619195,200,73.366236,env_7
-274.544608,200,74.214112,env_7
-276.492425,200,75.053619,env_7
-281.852541,200,75.886379,env_7
-283.909564,200,76.713261,env_7
-275.83819,200,77.577865,env_7
-273.551464,200,78.457031,env_7
-274.475608,200,79.324178,env_7
-285.754345,200,80.216203,env_7
-281.601361,200,81.105214,env_7
-273.392859,200,81.970272,env_7
-272.458009,200,82.828815,env_7
-261.190606,200,83.696889,env_7
-285.8337,200,84.531063,env_7
-280.778213,200,85.378898,env_7
-276.21635,200,86.228424,env_7
-279.595378,200,87.055048,env_7
-285.150302,200,87.907075,env_7
-276.353559,200,88.771024,env_7
-271.877462,200,89.659027,env_7
-288.558611,200,90.541445,env_7
-271.735061,200,91.37426,env_7
-280.697223,200,92.226669,env_7
-282.509245,200,93.078532,env_7
-258.800873,200,93.906281,env_7
-283.762103,200,94.748596,env_7
-268.627669,200,95.616374,env_7
-264.533624,200,96.491586,env_7
-274.739487,200,97.349569,env_7
-285.051006,200,98.208252,env_7
-270.424763,200,99.080097,env_7
-281.466475,200,99.924914,env_7
-280.688245,200,100.782717,env_7
-276.405697,200,101.641318,env_7
-275.407215,200,102.499669,env_7
-282.495783,200,103.375425,env_7
-267.70823,200,104.240184,env_7
-284.577511,200,105.123013,env_7
-289.306834,200,106.000005,env_7
-280.817923,200,106.874537,env_7
-274.27368,200,107.753649,env_7
-282.529744,200,108.633116,env_7
-286.763932,200,109.476344,env_7
-270.959976,200,110.332754,env_7
-291.207667,200,111.193967,env_7
-277.433127,200,112.067793,env_7
-289.085332,200,112.934313,env_7
-274.421142,200,113.778149,env_7
-280.450978,200,114.629613,env_7
-271.52309,200,115.518497,env_7
-281.220799,200,116.401446,env_7
-269.543177,200,117.304165,env_7
-290.910677,200,118.178552,env_7
-272.85704,200,119.024931,env_7
-271.383043,200,119.878825,env_7
-268.5009,200,120.745687,env_7
-272.554895,200,121.777644,env_7
-273.359987,200,122.847718,env_7
-267.06814,200,124.016328,env_7
-284.250759,200,125.089225,env_7
-283.549781,200,126.108882,env_7
-282.308305,200,127.092527,env_7
-256.106577,200,128.087007,env_7
-275.251481,200,129.053644,env_7
-275.528507,200,130.038813,env_7
-277.677217,200,130.960546,env_7
-280.901318,200,131.969762,env_7
-270.561429,200,132.970182,env_7
-275.580894,200,134.160923,env_7
-283.041008,200,135.270844,env_7
-268.125381,200,136.397949,env_7
-272.627125,200,137.557867,env_7
-268.2927,200,138.783096,env_7
-265.639291,200,139.936898,env_7
-260.049362,200,141.191379,env_7
-276.723224,200,142.30084,env_7
-269.970746,200,143.48272,env_7
-274.182453,200,144.687363,env_7
-272.923233,200,145.832842,env_7
-266.231656,200,146.88676,env_7
-284.899955,200,147.941246,env_7
-271.75998,200,148.991472,env_7
-271.281408,200,150.306979,env_7
-262.095016,200,151.330789,env_7
-287.108965,200,152.228575,env_7
-277.009005,200,153.139359,env_7
-275.192805,200,154.037777,env_7
-283.199629,200,154.922625,env_7
-283.221622,200,155.820779,env_7
-274.56604,200,156.693365,env_7
-271.377947,200,157.557982,env_7
-280.10546,200,158.41151,env_7
-273.337992,200,159.261357,env_7
-272.367049,200,160.109361,env_7
-263.37001,200,160.993534,env_7
-270.584643,200,161.874193,env_7
-271.716396,200,162.750556,env_7
-290.224274,200,163.639326,env_7
-268.002253,200,164.528705,env_7
-284.776168,200,165.400047,env_7
-263.979653,200,166.27685,env_7
-262.717854,200,167.141978,env_7
-263.637408,200,167.989715,env_7
-279.511274,200,168.841653,env_7
-262.197311,200,169.694435,env_7
-275.478348,200,170.569455,env_7
-279.254694,200,171.429921,env_7
-269.543468,200,172.266864,env_7
-263.008695,200,173.12554,env_7
-262.871819,200,174.00104,env_7
-276.079521,200,174.849631,env_7
-274.154421,200,175.743244,env_7
-268.9567,200,176.624336,env_7
-263.185543,200,177.513406,env_7
-271.779694,200,178.369731,env_7
-270.05684,200,179.250252,env_7
-281.179292,200,180.1331,env_7
-285.365502,200,181.040924,env_7
-269.793521,200,181.929752,env_7
-270.418367,200,182.798446,env_7
-276.189134,200,183.718298,env_7
-277.398234,200,184.611733,env_7
-269.364693,200,185.519178,env_7
-269.610301,200,186.42235,env_7
-267.181033,200,187.357362,env_7
-262.114228,200,188.282373,env_7
-276.131794,200,189.201369,env_7
-268.722407,200,190.100127,env_7
-270.250993,200,191.011735,env_7
-259.728411,200,191.956211,env_7
-267.947032,200,192.896149,env_7
-272.610452,200,193.816116,env_7
-269.185606,200,194.754197,env_7
-268.049291,200,195.720078,env_7
-278.126468,200,196.662619,env_7
-277.708222,200,197.589118,env_7
-271.454314,200,198.533195,env_7
-277.496777,200,199.471439,env_7
-269.597987,200,200.407515,env_7
-272.263534,200,201.345036,env_7
-263.877673,200,202.297463,env_7
-265.350045,200,203.238155,env_7
-264.66881,200,204.172058,env_7
-274.526739,200,205.11028,env_7
-269.057259,200,206.028664,env_7
-259.502718,200,206.923003,env_7
-275.692459,200,207.832209,env_7
-271.848694,200,208.776868,env_7
-262.999858,200,209.706838,env_7
-262.678362,200,210.659649,env_7
-257.172565,200,211.566986,env_7
-268.243099,200,212.512033,env_7
-271.765326,200,213.436238,env_7
-280.549633,200,214.399626,env_7
-263.710823,200,215.300246,env_7
-263.750507,200,216.207726,env_7
-261.128224,200,217.166812,env_7
-260.573628,200,218.046373,env_7
-266.885663,200,218.923575,env_7
-261.911893,200,219.845922,env_7
-263.500306,200,220.76878,env_7
-259.487753,200,221.66301,env_7
-268.949394,200,222.574503,env_7
-281.540433,200,223.479242,env_7
-264.949187,200,224.370113,env_7
-276.990231,200,225.337919,env_7
-269.155735,200,226.263023,env_7
-244.639662,200,227.206974,env_7
-251.535586,200,228.095329,env_7
-273.787498,200,229.012025,env_7
-268.72081,200,229.900779,env_7
-269.131233,200,230.824007,env_7
-271.032845,200,231.768538,env_7
-273.92328,200,232.673987,env_7
-256.979386,200,233.600154,env_7
-257.407277,200,234.530172,env_7
-271.34866,200,235.466451,env_7
-258.221811,200,236.372365,env_7
-262.150816,200,237.254932,env_7
-255.107149,200,238.196408,env_7
-265.157524,200,239.104702,env_7
-261.17792,200,240.026274,env_7
-255.041242,200,240.94068,env_7
-254.876862,200,242.236839,env_7
-254.440658,200,243.574924,env_7
-250.094059,200,244.782747,env_7
-252.939862,200,246.067822,env_7
-270.494123,200,247.493736,env_7
-262.624893,200,248.828819,env_7
-264.24387,200,250.00999,env_7
-262.399928,200,251.271529,env_7
-256.529618,200,252.523717,env_7
-259.131359,200,253.900015,env_7
-247.443736,200,255.191568,env_7
-263.178872,200,256.572518,env_7
-269.321342,200,257.922525,env_7
-248.86395,200,259.145602,env_7
-256.03708,200,260.55561,env_7
-261.527663,200,261.981694,env_7
-255.232948,200,263.378561,env_7
-269.081513,200,264.679034,env_7
-260.523496,200,266.125079,env_7
-252.431908,200,267.49973,env_7
-259.738652,200,268.761969,env_7
-258.957665,200,270.229868,env_7
-257.764265,200,271.503107,env_7
-268.046244,200,272.362505,env_7
-263.308803,200,273.239464,env_7
-247.881339,200,274.103911,env_7
-261.942946,200,274.973459,env_7
-263.401343,200,275.842714,env_7
-251.160965,200,276.703663,env_7
-243.64367,200,277.558988,env_7
-250.350241,200,278.446299,env_7
-260.243698,200,279.344395,env_7
-254.885965,200,280.25437,env_7
-241.649503,200,281.129823,env_7
-259.735619,200,282.024089,env_7
-253.717062,200,282.86668,env_7
-260.604044,200,283.699569,env_7
-256.573794,200,284.582834,env_7
-256.283472,200,285.430776,env_7
-254.277854,200,286.269125,env_7
-244.515624,200,287.116221,env_7
-246.793833,200,288.005496,env_7
-249.690773,200,288.888494,env_7
-250.4613,200,289.759009,env_7
-245.199859,200,290.634239,env_7
-235.470118,200,291.540681,env_7
-250.088608,200,292.423137,env_7
-243.93775,200,293.283494,env_7
-250.43212,200,294.131269,env_7
-251.153941,200,295.003795,env_7
-246.516495,200,295.894418,env_7
-259.469776,200,296.754447,env_7
-253.961089,200,297.630372,env_7
-240.301484,200,298.508021,env_7
-245.154464,200,299.404131,env_7
-242.601759,200,300.290462,env_7
-238.899834,200,301.170475,env_7
-248.813975,200,302.07357,env_7
-237.215639,200,303.003145,env_7
-235.866663,200,303.937396,env_7
-252.520316,200,304.849006,env_7
-245.533084,200,305.750747,env_7
-252.263031,200,306.69714,env_7
-249.702968,200,307.592679,env_7
-245.692092,200,308.49505,env_7
-258.407882,200,309.428305,env_7
-244.005644,200,310.36572,env_7
-238.456095,200,311.336762,env_7
-230.643026,200,312.249007,env_7
-245.940603,200,313.187,env_7
-240.658256,200,314.117125,env_7
-233.722854,200,315.049953,env_7
-252.939435,200,316.009982,env_7
-237.854493,200,316.938562,env_7
-244.896707,200,317.858383,env_7
-236.595591,200,318.820064,env_7
-241.937943,200,319.802023,env_7
-235.432688,200,320.785718,env_7
-235.046339,200,321.724016,env_7
-241.559231,200,322.704088,env_7
-249.880948,200,323.616863,env_7
-249.877347,200,324.541532,env_7
-243.346338,200,325.488518,env_7
-249.947344,200,326.393649,env_7
-241.339949,200,327.311606,env_7
-235.025547,200,328.203462,env_7
-224.795372,200,329.128524,env_7
-240.914601,200,330.058591,env_7
-227.473089,200,331.000365,env_7
-242.683854,200,331.935404,env_7
-229.2563,200,332.84687,env_7
-247.083621,200,333.76602,env_7
-237.876423,200,334.715774,env_7
-230.591023,200,335.666671,env_7
-234.88216,200,336.569998,env_7
-229.160646,200,337.521824,env_7
-242.118704,200,338.428384,env_7
-239.679545,200,339.33598,env_7
-235.127605,200,340.282976,env_7
-228.985692,200,341.206045,env_7
-241.538287,200,342.122887,env_7
-238.986575,200,343.029035,env_7
-236.838088,200,343.994547,env_7
-231.440008,200,344.951109,env_7
-237.230226,200,345.903275,env_7
-231.204767,200,346.859323,env_7
-231.541978,200,347.794641,env_7
-233.569227,200,348.732489,env_7
-232.400658,200,349.678223,env_7
-229.015989,200,350.629819,env_7
-223.529302,200,351.548148,env_7
-234.16748,200,352.516366,env_7
-220.036115,200,353.470612,env_7
-240.149379,200,354.413634,env_7
-221.434017,200,355.366333,env_7
-242.219682,200,356.317948,env_7
-231.98747,200,357.252342,env_7
-217.752446,200,358.20434,env_7
-226.576734,200,359.135303,env_7
-228.189488,200,360.066232,env_7
-218.70002,200,361.023779,env_7
-234.128818,200,362.020481,env_7
-223.107726,200,363.424707,env_7
-214.978777,200,364.795527,env_7
-218.10482,200,366.080343,env_7
-217.638016,200,367.4881,env_7
-209.434702,200,368.833254,env_7
-230.504603,200,370.119283,env_7
-220.385173,200,371.675826,env_7
-212.209013,200,372.83722,env_7
-216.649975,200,374.28256,env_7
-220.860068,200,375.612808,env_7
-216.87225,200,376.882931,env_7
-215.670951,200,378.158686,env_7
-224.159493,200,379.183983,env_7
-228.928851,200,380.135736,env_7
-226.626615,200,381.126117,env_7
-217.362023,200,382.053378,env_7
-215.20121,200,382.995182,env_7
-214.404029,200,384.083369,env_7
-221.98784,200,385.018947,env_7
-220.085275,200,386.033633,env_7
-214.930213,200,387.124289,env_7
-211.382345,200,388.168808,env_7
-210.072497,200,389.461786,env_7
-224.240838,200,390.545199,env_7
-217.248808,200,391.542901,env_7
-216.470022,200,392.461697,env_7
-205.65167,200,393.34379,env_7
-221.274564,200,394.23707,env_7
-210.588618,200,395.166483,env_7
-207.470776,200,396.057986,env_7
-211.222014,200,396.974317,env_7
-222.798049,200,397.865875,env_7
-215.742905,200,399.010394,env_7
-223.284857,200,400.610305,env_7
-219.432873,200,402.201115,env_7
-214.8078,200,403.696004,env_7
-219.833815,200,405.282581,env_7
-205.590766,200,406.921972,env_7
-218.347588,200,408.533345,env_7
-207.050014,200,410.260895,env_7
-211.289044,200,412.300696,env_7
-209.304916,200,414.268758,env_7
-212.860266,200,415.929564,env_7
-203.320695,200,417.538656,env_7
-202.265887,200,419.061139,env_7
-207.665451,200,420.544777,env_7
-204.83617,200,422.037177,env_7
-207.527581,200,423.422482,env_7
-205.030353,200,424.839561,env_7
-209.167903,200,426.354927,env_7
-205.040246,200,427.855103,env_7
-202.243686,200,429.449121,env_7
-204.784782,200,430.938228,env_7
-206.587027,200,432.374421,env_7
-206.923104,200,433.870074,env_7
-199.691125,200,435.459035,env_7
-197.654297,200,436.917876,env_7
-195.312741,200,438.341162,env_7
-206.35774,200,439.749619,env_7
-199.224075,200,441.204199,env_7
-201.470321,200,442.679468,env_7
-199.588193,200,444.120339,env_7
-200.65055,200,445.541998,env_7
-196.466905,200,446.92798,env_7
-197.694501,200,448.508018,env_7
-200.169956,200,450.323481,env_7
-205.296977,200,452.120221,env_7
-202.766192,200,453.791855,env_7
-198.91471,200,455.245219,env_7
-200.838579,200,456.85113,env_7
-200.804809,200,458.494229,env_7
-195.841506,200,460.03308,env_7
-195.058331,200,461.57833,env_7
-192.859363,200,463.175109,env_7
-199.868201,200,464.650115,env_7
-189.467093,200,465.569116,env_7
-198.519552,200,466.530904,env_7
-197.521493,200,467.547814,env_7
-204.016781,200,468.712157,env_7
-189.000125,200,470.220057,env_7
-186.883833,200,471.815412,env_7
-191.091035,200,473.383614,env_7
-187.594404,200,474.95871,env_7
-189.528627,200,476.492954,env_7
-185.562481,200,478.043886,env_7
-190.508314,200,479.583511,env_7
-194.285329,200,481.078853,env_7
-192.994565,200,482.571285,env_7
-187.4101,200,484.069602,env_7
-188.92029,200,485.844451,env_7
-183.960378,200,487.975984,env_7
-190.13176,200,490.028769,env_7
-192.685357,200,492.216662,env_7
-187.510816,200,494.371265,env_7
-190.546672,200,496.276836,env_7
-180.762291,200,498.389288,env_7
-177.016709,200,500.429092,env_7
-185.234942,200,502.74952,env_7
-178.904479,200,504.867375,env_7
-189.458244,200,506.756362,env_7
